id,Geographic Area ame,Estimate_Households_Mean_income
8600000US56482,ZCTA5 56482,60859
8600000US56484,ZCTA5 56484,67028
8600000US56501,ZCTA5 56501,75857
8600000US56510,ZCTA5 56510,67796
8600000US56511,ZCTA5 56511,79076
8600000US56514,ZCTA5 56514,83520
8600000US56515,ZCTA5 56515,77665
8600000US56516,ZCTA5 56516,77602
8600000US56517,ZCTA5 56517,69398
8600000US56518,ZCTA5 56518,55455
8600000US56519,ZCTA5 56519,67373
8600000US56520,ZCTA5 56520,65466
8600000US56521,ZCTA5 56521,63678
8600000US56522,ZCTA5 56522,76977
8600000US56523,ZCTA5 56523,75465
8600000US56524,ZCTA5 56524,72574
8600000US56525,ZCTA5 56525,75339
8600000US56527,ZCTA5 56527,49595
8600000US56528,ZCTA5 56528,71932
8600000US56529,ZCTA5 56529,81156
8600000US56531,ZCTA5 56531,74808
8600000US56533,ZCTA5 56533,80098
8600000US56534,ZCTA5 56534,99958
8600000US56535,ZCTA5 56535,63470
8600000US56536,ZCTA5 56536,79773
8600000US56537,ZCTA5 56537,69510
8600000US56540,ZCTA5 56540,66660
8600000US56541,ZCTA5 56541,
8600000US56542,ZCTA5 56542,62211
8600000US56543,ZCTA5 56543,81463
8600000US56544,ZCTA5 56544,70795
8600000US56545,ZCTA5 56545,69926
8600000US56546,ZCTA5 56546,90042
8600000US56547,ZCTA5 56547,93704
8600000US56548,ZCTA5 56548,62837
8600000US56549,ZCTA5 56549,91684
8600000US56550,ZCTA5 56550,58701
8600000US56551,ZCTA5 56551,60787
8600000US56552,ZCTA5 56552,103169
8600000US56553,ZCTA5 56553,90962
8600000US56554,ZCTA5 56554,85709
8600000US56556,ZCTA5 56556,70382
8600000US56557,ZCTA5 56557,59099
8600000US56560,ZCTA5 56560,72882
8600000US56565,ZCTA5 56565,69000
8600000US56566,ZCTA5 56566,41990
8600000US56567,ZCTA5 56567,65229
8600000US56568,ZCTA5 56568,47325
8600000US56569,ZCTA5 56569,58727
8600000US56570,ZCTA5 56570,67954
8600000US56571,ZCTA5 56571,71061
8600000US56572,ZCTA5 56572,79282
8600000US56573,ZCTA5 56573,75215
8600000US56574,ZCTA5 56574,73578
8600000US56575,ZCTA5 56575,54287
8600000US56576,ZCTA5 56576,77521
8600000US56577,ZCTA5 56577,
8600000US56578,ZCTA5 56578,84828
8600000US56579,ZCTA5 56579,65463
8600000US56580,ZCTA5 56580,89675
8600000US56581,ZCTA5 56581,60903
8600000US56583,ZCTA5 56583,77983
8600000US56584,ZCTA5 56584,62259
8600000US56585,ZCTA5 56585,71638
8600000US56586,ZCTA5 56586,71176
8600000US56587,ZCTA5 56587,76397
8600000US56588,ZCTA5 56588,69924
8600000US56589,ZCTA5 56589,62645
8600000US56590,ZCTA5 56590,76163
8600000US56591,ZCTA5 56591,53253
8600000US56592,ZCTA5 56592,64014
8600000US56593,ZCTA5 56593,
8600000US56594,ZCTA5 56594,110450
8600000US56601,ZCTA5 56601,67596
8600000US56621,ZCTA5 56621,60977
8600000US56623,ZCTA5 56623,58278
8600000US56626,ZCTA5 56626,34772
8600000US56627,ZCTA5 56627,46283
8600000US56628,ZCTA5 56628,65726
8600000US56629,ZCTA5 56629,83074
8600000US56630,ZCTA5 56630,52979
8600000US56633,ZCTA5 56633,54171
8600000US56634,ZCTA5 56634,66575
8600000US56636,ZCTA5 56636,60405
8600000US56637,ZCTA5 56637,75243
8600000US56639,ZCTA5 56639,46601
8600000US56641,ZCTA5 56641,52374
8600000US56644,ZCTA5 56644,60393
8600000US56646,ZCTA5 56646,57307
8600000US56647,ZCTA5 56647,61940
8600000US56649,ZCTA5 56649,65793
8600000US56650,ZCTA5 56650,55989
8600000US56651,ZCTA5 56651,59769
8600000US56652,ZCTA5 56652,76570
8600000US56653,ZCTA5 56653,60947
8600000US56654,ZCTA5 56654,58023
8600000US56655,ZCTA5 56655,58929
8600000US56657,ZCTA5 56657,53404
8600000US56658,ZCTA5 56658,
8600000US56659,ZCTA5 56659,101207
8600000US56660,ZCTA5 56660,58617
8600000US56661,ZCTA5 56661,57147
8600000US56662,ZCTA5 56662,63127
8600000US56663,ZCTA5 56663,42718
8600000US56666,ZCTA5 56666,42981
8600000US56667,ZCTA5 56667,88167
8600000US56668,ZCTA5 56668,92286
8600000US56669,ZCTA5 56669,46835
8600000US56670,ZCTA5 56670,36714
8600000US56671,ZCTA5 56671,44719
8600000US56672,ZCTA5 56672,58628
8600000US56673,ZCTA5 56673,59258
8600000US56676,ZCTA5 56676,63683
8600000US56678,ZCTA5 56678,70553
8600000US56680,ZCTA5 56680,69472
8600000US56681,ZCTA5 56681,58833
8600000US56683,ZCTA5 56683,77704
8600000US56684,ZCTA5 56684,61658
8600000US56685,ZCTA5 56685,45483
8600000US56686,ZCTA5 56686,64690
8600000US56687,ZCTA5 56687,47604
8600000US56688,ZCTA5 56688,51689
8600000US56701,ZCTA5 56701,71656
8600000US56710,ZCTA5 56710,61214
8600000US56711,ZCTA5 56711,
8600000US56713,ZCTA5 56713,77333
8600000US56714,ZCTA5 56714,58868
8600000US56715,ZCTA5 56715,92246
8600000US56716,ZCTA5 56716,69138
8600000US56720,ZCTA5 56720,60792
8600000US56721,ZCTA5 56721,72463
8600000US56722,ZCTA5 56722,90445
8600000US56723,ZCTA5 56723,92582
8600000US56724,ZCTA5 56724,64362
8600000US56725,ZCTA5 56725,75186
8600000US56726,ZCTA5 56726,67882
8600000US56727,ZCTA5 56727,65013
8600000US56728,ZCTA5 56728,83400
8600000US56729,ZCTA5 56729,50823
8600000US56731,ZCTA5 56731,59939
8600000US56732,ZCTA5 56732,59003
8600000US56733,ZCTA5 56733,70474
8600000US56734,ZCTA5 56734,58242
8600000US56735,ZCTA5 56735,65441
8600000US56736,ZCTA5 56736,77499
8600000US56737,ZCTA5 56737,55618
8600000US56738,ZCTA5 56738,79546
8600000US56741,ZCTA5 56741,
8600000US56742,ZCTA5 56742,65541
8600000US56744,ZCTA5 56744,82225
8600000US56748,ZCTA5 56748,75408
8600000US56750,ZCTA5 56750,69308
8600000US56751,ZCTA5 56751,76230
8600000US56754,ZCTA5 56754,76120
8600000US56755,ZCTA5 56755,73737
8600000US56756,ZCTA5 56756,67840
8600000US56757,ZCTA5 56757,70671
8600000US56758,ZCTA5 56758,62383
8600000US56759,ZCTA5 56759,72596
8600000US56760,ZCTA5 56760,65933
8600000US56761,ZCTA5 56761,79622
8600000US56762,ZCTA5 56762,68655
8600000US56763,ZCTA5 56763,66670
8600000US57001,ZCTA5 57001,61537
8600000US57002,ZCTA5 57002,76355
8600000US57003,ZCTA5 57003,90447
8600000US57004,ZCTA5 57004,78618
8600000US57005,ZCTA5 57005,97000
8600000US57006,ZCTA5 57006,67922
8600000US57010,ZCTA5 57010,91292
8600000US57012,ZCTA5 57012,68775
8600000US57013,ZCTA5 57013,91632
8600000US57014,ZCTA5 57014,56708
8600000US57015,ZCTA5 57015,109620
8600000US57016,ZCTA5 57016,100101
8600000US57017,ZCTA5 57017,87335
8600000US57018,ZCTA5 57018,79103
8600000US57020,ZCTA5 57020,104056
8600000US57021,ZCTA5 57021,69086
8600000US57022,ZCTA5 57022,84885
8600000US57024,ZCTA5 57024,66406
8600000US57025,ZCTA5 57025,78924
8600000US57026,ZCTA5 57026,77748
8600000US57027,ZCTA5 57027,198850
8600000US57028,ZCTA5 57028,62465
8600000US57029,ZCTA5 57029,62959
8600000US57030,ZCTA5 57030,96336
8600000US57031,ZCTA5 57031,91463
8600000US57032,ZCTA5 57032,97764
8600000US57033,ZCTA5 57033,91446
8600000US57034,ZCTA5 57034,98166
8600000US57035,ZCTA5 57035,82640
8600000US57036,ZCTA5 57036,66288
8600000US57037,ZCTA5 57037,74258
8600000US57038,ZCTA5 57038,130725
8600000US57039,ZCTA5 57039,69049
8600000US57040,ZCTA5 57040,63341
8600000US57041,ZCTA5 57041,90073
8600000US57042,ZCTA5 57042,74548
8600000US57043,ZCTA5 57043,64797
8600000US57045,ZCTA5 57045,62579
8600000US57046,ZCTA5 57046,84681
8600000US57047,ZCTA5 57047,53150
8600000US57048,ZCTA5 57048,81502
8600000US57049,ZCTA5 57049,106462
8600000US57050,ZCTA5 57050,60525
8600000US57051,ZCTA5 57051,58187
8600000US57052,ZCTA5 57052,122855
8600000US57053,ZCTA5 57053,78363
8600000US57054,ZCTA5 57054,87173
8600000US57055,ZCTA5 57055,89649
8600000US57057,ZCTA5 57057,69882
8600000US57058,ZCTA5 57058,74238
8600000US57059,ZCTA5 57059,67297
8600000US57061,ZCTA5 57061,56210
8600000US57062,ZCTA5 57062,60827
8600000US57063,ZCTA5 57063,70582
8600000US57064,ZCTA5 57064,101861
8600000US57065,ZCTA5 57065,64917
8600000US57066,ZCTA5 57066,57253
8600000US57067,ZCTA5 57067,118877
8600000US57068,ZCTA5 57068,92097
8600000US57069,ZCTA5 57069,66658
8600000US57070,ZCTA5 57070,55714
8600000US57071,ZCTA5 57071,87505
8600000US57072,ZCTA5 57072,79764
8600000US57073,ZCTA5 57073,83170
8600000US57075,ZCTA5 57075,114513
8600000US57076,ZCTA5 57076,76154
8600000US57077,ZCTA5 57077,77661
8600000US57078,ZCTA5 57078,74607
8600000US57103,ZCTA5 57103,73681
8600000US57104,ZCTA5 57104,49581
8600000US57105,ZCTA5 57105,79587
8600000US57106,ZCTA5 57106,74356
8600000US57107,ZCTA5 57107,67898
8600000US57108,ZCTA5 57108,133061
8600000US57110,ZCTA5 57110,87661
8600000US57117,ZCTA5 57117,
8600000US57197,ZCTA5 57197,
8600000US57201,ZCTA5 57201,69064
8600000US57212,ZCTA5 57212,74516
8600000US57213,ZCTA5 57213,73902
8600000US57214,ZCTA5 57214,51896
8600000US57216,ZCTA5 57216,67035
8600000US57217,ZCTA5 57217,54007
8600000US57218,ZCTA5 57218,72690
8600000US57219,ZCTA5 57219,53760
8600000US57220,ZCTA5 57220,78660
8600000US57221,ZCTA5 57221,72825
8600000US57223,ZCTA5 57223,80418
8600000US57224,ZCTA5 57224,176373
8600000US57225,ZCTA5 57225,62727
8600000US57226,ZCTA5 57226,67443
8600000US57227,ZCTA5 57227,73850
8600000US57231,ZCTA5 57231,76913
8600000US57232,ZCTA5 57232,66174
8600000US57233,ZCTA5 57233,107471
8600000US57234,ZCTA5 57234,68343
8600000US57235,ZCTA5 57235,76394
8600000US57236,ZCTA5 57236,56240
8600000US57237,ZCTA5 57237,68127
8600000US57238,ZCTA5 57238,63212
8600000US57239,ZCTA5 57239,76627
8600000US57241,ZCTA5 57241,78280
8600000US57242,ZCTA5 57242,77363
8600000US57243,ZCTA5 57243,77719
8600000US57245,ZCTA5 57245,75060
8600000US57246,ZCTA5 57246,88893
8600000US57247,ZCTA5 57247,85456
8600000US57248,ZCTA5 57248,76245
8600000US57249,ZCTA5 57249,61424
8600000US57251,ZCTA5 57251,72106
8600000US57252,ZCTA5 57252,72062
8600000US57255,ZCTA5 57255,45490
8600000US57256,ZCTA5 57256,86209
8600000US57257,ZCTA5 57257,61499
8600000US57258,ZCTA5 57258,65542
8600000US57259,ZCTA5 57259,92156
8600000US57260,ZCTA5 57260,80341
8600000US57261,ZCTA5 57261,183994
8600000US57262,ZCTA5 57262,65112
8600000US57263,ZCTA5 57263,62764
8600000US57264,ZCTA5 57264,66268
8600000US57265,ZCTA5 57265,72408
8600000US57266,ZCTA5 57266,60348
8600000US57268,ZCTA5 57268,67286
8600000US57269,ZCTA5 57269,112623
8600000US57270,ZCTA5 57270,52828
8600000US57271,ZCTA5 57271,77806
8600000US57272,ZCTA5 57272,67116
8600000US57273,ZCTA5 57273,59742
8600000US57274,ZCTA5 57274,54326
8600000US57276,ZCTA5 57276,84783
8600000US57278,ZCTA5 57278,67101
8600000US57279,ZCTA5 57279,72663
8600000US57301,ZCTA5 57301,66198
8600000US57311,ZCTA5 57311,79315
8600000US57312,ZCTA5 57312,95548
8600000US57313,ZCTA5 57313,62378
8600000US57314,ZCTA5 57314,86601
8600000US57315,ZCTA5 57315,73419
8600000US57317,ZCTA5 57317,69150
8600000US57319,ZCTA5 57319,71287
8600000US57321,ZCTA5 57321,70219
8600000US57322,ZCTA5 57322,78145
8600000US57323,ZCTA5 57323,67805
8600000US57324,ZCTA5 57324,71317
8600000US57325,ZCTA5 57325,80141
8600000US57328,ZCTA5 57328,73452
8600000US57329,ZCTA5 57329,63232
8600000US57330,ZCTA5 57330,73466
8600000US57331,ZCTA5 57331,77371
8600000US57332,ZCTA5 57332,73397
8600000US57334,ZCTA5 57334,79756
8600000US57335,ZCTA5 57335,61740
8600000US57337,ZCTA5 57337,65203
8600000US57339,ZCTA5 57339,38415
8600000US57340,ZCTA5 57340,51161
8600000US57341,ZCTA5 57341,43515
8600000US57342,ZCTA5 57342,67838
8600000US57344,ZCTA5 57344,162567
8600000US57345,ZCTA5 57345,73222
8600000US57346,ZCTA5 57346,59590
8600000US57348,ZCTA5 57348,94603
8600000US57349,ZCTA5 57349,61084
8600000US57350,ZCTA5 57350,59961
8600000US57353,ZCTA5 57353,68777
8600000US57355,ZCTA5 57355,62155
8600000US57356,ZCTA5 57356,52122
8600000US57358,ZCTA5 57358,40603
8600000US57359,ZCTA5 57359,70686
8600000US57361,ZCTA5 57361,38352
8600000US57362,ZCTA5 57362,62775
8600000US57363,ZCTA5 57363,79503
8600000US57364,ZCTA5 57364,
8600000US57365,ZCTA5 57365,67033
8600000US57366,ZCTA5 57366,73824
8600000US57367,ZCTA5 57367,75205
8600000US57368,ZCTA5 57368,82827
8600000US57369,ZCTA5 57369,63894
8600000US57370,ZCTA5 57370,61535
8600000US57371,ZCTA5 57371,60691
8600000US57373,ZCTA5 57373,70153
8600000US57374,ZCTA5 57374,71149
8600000US57375,ZCTA5 57375,67485
8600000US57376,ZCTA5 57376,58769
8600000US57379,ZCTA5 57379,49197
8600000US57380,ZCTA5 57380,59245
8600000US57381,ZCTA5 57381,77725
8600000US57382,ZCTA5 57382,82359
8600000US57383,ZCTA5 57383,71855
8600000US57384,ZCTA5 57384,81796
8600000US57385,ZCTA5 57385,64958
8600000US57386,ZCTA5 57386,83124
8600000US57401,ZCTA5 57401,73437
8600000US57420,ZCTA5 57420,52563
8600000US57421,ZCTA5 57421,81858
8600000US57422,ZCTA5 57422,53080
8600000US57424,ZCTA5 57424,76791
8600000US57426,ZCTA5 57426,36219
8600000US57427,ZCTA5 57427,108620
8600000US57428,ZCTA5 57428,61517
8600000US57429,ZCTA5 57429,60320
8600000US57430,ZCTA5 57430,74423
8600000US57432,ZCTA5 57432,73035
8600000US57433,ZCTA5 57433,68698
8600000US57434,ZCTA5 57434,187549
8600000US57435,ZCTA5 57435,61056
8600000US57436,ZCTA5 57436,78043
8600000US57437,ZCTA5 57437,58651
8600000US57438,ZCTA5 57438,67445
8600000US57439,ZCTA5 57439,47637
8600000US57440,ZCTA5 57440,122397
8600000US57441,ZCTA5 57441,90344
8600000US57442,ZCTA5 57442,75184
8600000US57445,ZCTA5 57445,92284
8600000US57446,ZCTA5 57446,79598
8600000US57448,ZCTA5 57448,81848
8600000US57449,ZCTA5 57449,99332
8600000US57450,ZCTA5 57450,64188
8600000US57451,ZCTA5 57451,85249
8600000US57452,ZCTA5 57452,48658
8600000US57454,ZCTA5 57454,83469
8600000US57455,ZCTA5 57455,67647
8600000US57456,ZCTA5 57456,61737
8600000US57457,ZCTA5 57457,124647
8600000US57460,ZCTA5 57460,80228
8600000US57461,ZCTA5 57461,75707
8600000US57465,ZCTA5 57465,92663
8600000US57466,ZCTA5 57466,73970
8600000US57467,ZCTA5 57467,110637
8600000US57468,ZCTA5 57468,51511
8600000US57469,ZCTA5 57469,71939
8600000US57470,ZCTA5 57470,71808
8600000US57471,ZCTA5 57471,73838
8600000US57472,ZCTA5 57472,80338
8600000US57473,ZCTA5 57473,112178
8600000US57474,ZCTA5 57474,79368
8600000US57475,ZCTA5 57475,71241
8600000US57476,ZCTA5 57476,73907
8600000US57477,ZCTA5 57477,95496
8600000US57479,ZCTA5 57479,100146
8600000US57481,ZCTA5 57481,72065
8600000US57501,ZCTA5 57501,78107
8600000US57520,ZCTA5 57520,53298
8600000US57521,ZCTA5 57521,30896
8600000US57522,ZCTA5 57522,70739
8600000US57523,ZCTA5 57523,69280
8600000US57528,ZCTA5 57528,66969
8600000US57529,ZCTA5 57529,69363
8600000US57531,ZCTA5 57531,47998
8600000US57532,ZCTA5 57532,87055
8600000US57533,ZCTA5 57533,56403
8600000US57534,ZCTA5 57534,73950
8600000US57536,ZCTA5 57536,85506
8600000US57537,ZCTA5 57537,101332
8600000US57538,ZCTA5 57538,55696
8600000US57540,ZCTA5 57540,45572
8600000US57541,ZCTA5 57541,55768
8600000US57543,ZCTA5 57543,47799
8600000US57544,ZCTA5 57544,70544
8600000US57547,ZCTA5 57547,34083
8600000US57548,ZCTA5 57548,41610
8600000US57551,ZCTA5 57551,57285
8600000US57552,ZCTA5 57552,54801
8600000US57553,ZCTA5 57553,30139
8600000US57555,ZCTA5 57555,40080
8600000US57559,ZCTA5 57559,54563
8600000US57560,ZCTA5 57560,30882
8600000US57562,ZCTA5 57562,46963
8600000US57563,ZCTA5 57563,37962
8600000US57564,ZCTA5 57564,100070
8600000US57566,ZCTA5 57566,32551
8600000US57567,ZCTA5 57567,55579
8600000US57568,ZCTA5 57568,79849
8600000US57569,ZCTA5 57569,53434
8600000US57570,ZCTA5 57570,42095
8600000US57571,ZCTA5 57571,
8600000US57572,ZCTA5 57572,24312
8600000US57574,ZCTA5 57574,76725
8600000US57576,ZCTA5 57576,51511
8600000US57577,ZCTA5 57577,33958
8600000US57579,ZCTA5 57579,42716
8600000US57580,ZCTA5 57580,57199
8600000US57584,ZCTA5 57584,49484
8600000US57585,ZCTA5 57585,61063
8600000US57601,ZCTA5 57601,70187
8600000US57620,ZCTA5 57620,67407
8600000US57621,ZCTA5 57621,88650
8600000US57622,ZCTA5 57622,29198
8600000US57623,ZCTA5 57623,61175
8600000US57625,ZCTA5 57625,46104
8600000US57626,ZCTA5 57626,68218
8600000US57630,ZCTA5 57630,70800
8600000US57631,ZCTA5 57631,74621
8600000US57632,ZCTA5 57632,75530
8600000US57633,ZCTA5 57633,106373
8600000US57634,ZCTA5 57634,56783
8600000US57636,ZCTA5 57636,44475
8600000US57638,ZCTA5 57638,73147
8600000US57639,ZCTA5 57639,19284
8600000US57640,ZCTA5 57640,71174
8600000US57641,ZCTA5 57641,54071
8600000US57642,ZCTA5 57642,43519
8600000US57644,ZCTA5 57644,61370
8600000US57645,ZCTA5 57645,63350
8600000US57646,ZCTA5 57646,210183
8600000US57648,ZCTA5 57648,62616
8600000US57649,ZCTA5 57649,73287
8600000US57650,ZCTA5 57650,
8600000US57651,ZCTA5 57651,52836
8600000US57652,ZCTA5 57652,35885
8600000US57656,ZCTA5 57656,76959
8600000US57657,ZCTA5 57657,103010
8600000US57658,ZCTA5 57658,32767
8600000US57660,ZCTA5 57660,87333
8600000US57661,ZCTA5 57661,80671
8600000US57701,ZCTA5 57701,58836
8600000US57702,ZCTA5 57702,97850
8600000US57703,ZCTA5 57703,68167
8600000US57706,ZCTA5 57706,50361
8600000US57714,ZCTA5 57714,37109
8600000US57716,ZCTA5 57716,66724
8600000US57717,ZCTA5 57717,65999
8600000US57718,ZCTA5 57718,74404
8600000US57719,ZCTA5 57719,60321
8600000US57720,ZCTA5 57720,81595
8600000US57722,ZCTA5 57722,46310
8600000US57724,ZCTA5 57724,53232
8600000US57725,ZCTA5 57725,68488
8600000US57730,ZCTA5 57730,64020
8600000US57732,ZCTA5 57732,55742
8600000US57735,ZCTA5 57735,46489
8600000US57738,ZCTA5 57738,53462
8600000US57741,ZCTA5 57741,
8600000US57744,ZCTA5 57744,71573
8600000US57745,ZCTA5 57745,65850
8600000US57747,ZCTA5 57747,62018
8600000US57748,ZCTA5 57748,73883
8600000US57750,ZCTA5 57750,74196
8600000US57751,ZCTA5 57751,75914
8600000US57752,ZCTA5 57752,42605
8600000US57754,ZCTA5 57754,66316
8600000US57755,ZCTA5 57755,67202
8600000US57756,ZCTA5 57756,47103
8600000US57758,ZCTA5 57758,94216
8600000US57759,ZCTA5 57759,43394
8600000US57760,ZCTA5 57760,64915
8600000US57761,ZCTA5 57761,95682
8600000US57762,ZCTA5 57762,40382
8600000US57763,ZCTA5 57763,80675
8600000US57764,ZCTA5 57764,34740
8600000US57766,ZCTA5 57766,74612
8600000US57767,ZCTA5 57767,114345
8600000US57769,ZCTA5 57769,72642
8600000US57770,ZCTA5 57770,49202
8600000US57772,ZCTA5 57772,33370
8600000US57773,ZCTA5 57773,64025
8600000US57775,ZCTA5 57775,104433
8600000US57776,ZCTA5 57776,
8600000US57779,ZCTA5 57779,50891
8600000US57780,ZCTA5 57780,58861
8600000US57782,ZCTA5 57782,124305
8600000US57783,ZCTA5 57783,74016
8600000US57785,ZCTA5 57785,70075
8600000US57787,ZCTA5 57787,52681
8600000US57788,ZCTA5 57788,79149
8600000US57790,ZCTA5 57790,71914
8600000US57791,ZCTA5 57791,63863
8600000US57792,ZCTA5 57792,102502
8600000US57793,ZCTA5 57793,70323
8600000US57794,ZCTA5 57794,13167
8600000US57799,ZCTA5 57799,
8600000US58001,ZCTA5 58001,112025
8600000US58002,ZCTA5 58002,73629
8600000US58004,ZCTA5 58004,91629
8600000US58005,ZCTA5 58005,139313
8600000US58006,ZCTA5 58006,91742
8600000US58007,ZCTA5 58007,86160
8600000US58008,ZCTA5 58008,105992
8600000US58009,ZCTA5 58009,
8600000US58011,ZCTA5 58011,85741
8600000US58012,ZCTA5 58012,97682
8600000US58013,ZCTA5 58013,88221
8600000US58015,ZCTA5 58015,81652
8600000US58016,ZCTA5 58016,92609
8600000US58017,ZCTA5 58017,81421
8600000US58018,ZCTA5 58018,149826
8600000US58021,ZCTA5 58021,85131
8600000US58027,ZCTA5 58027,73015
8600000US58029,ZCTA5 58029,83700
8600000US58030,ZCTA5 58030,76940
8600000US58031,ZCTA5 58031,78287
8600000US58032,ZCTA5 58032,84718
8600000US58033,ZCTA5 58033,125411
8600000US58035,ZCTA5 58035,79180
8600000US58036,ZCTA5 58036,127009
8600000US58038,ZCTA5 58038,88692
8600000US58040,ZCTA5 58040,78980
8600000US58041,ZCTA5 58041,78991
8600000US58042,ZCTA5 58042,115871
8600000US58043,ZCTA5 58043,82557
8600000US58045,ZCTA5 58045,77049
8600000US58046,ZCTA5 58046,97000
8600000US58047,ZCTA5 58047,179164
8600000US58048,ZCTA5 58048,84780
8600000US58049,ZCTA5 58049,83104
8600000US58051,ZCTA5 58051,119035
8600000US58052,ZCTA5 58052,85966
8600000US58053,ZCTA5 58053,59544
8600000US58054,ZCTA5 58054,78134
8600000US58056,ZCTA5 58056,64738
8600000US58057,ZCTA5 58057,61495
8600000US58058,ZCTA5 58058,72330
8600000US58059,ZCTA5 58059,91456
8600000US58060,ZCTA5 58060,77199
8600000US58061,ZCTA5 58061,77013
8600000US58062,ZCTA5 58062,92006
8600000US58063,ZCTA5 58063,79786
8600000US58064,ZCTA5 58064,86219
8600000US58065,ZCTA5 58065,42438
8600000US58067,ZCTA5 58067,76756
8600000US58068,ZCTA5 58068,88308
8600000US58069,ZCTA5 58069,83339
8600000US58071,ZCTA5 58071,73896
8600000US58072,ZCTA5 58072,70729
8600000US58075,ZCTA5 58075,67565
8600000US58076,ZCTA5 58076,
8600000US58077,ZCTA5 58077,90405
8600000US58078,ZCTA5 58078,105969
8600000US58079,ZCTA5 58079,129338
8600000US58081,ZCTA5 58081,83348
8600000US58102,ZCTA5 58102,70435
8600000US58103,ZCTA5 58103,61815
8600000US58104,ZCTA5 58104,102676
8600000US58105,ZCTA5 58105,
8600000US58201,ZCTA5 58201,77129
8600000US58202,ZCTA5 58202,
8600000US58203,ZCTA5 58203,53897
8600000US58204,ZCTA5 58204,62623
8600000US58205,ZCTA5 58205,
8600000US58210,ZCTA5 58210,61851
8600000US58212,ZCTA5 58212,56458
8600000US58214,ZCTA5 58214,78434
8600000US58216,ZCTA5 58216,76171
8600000US58218,ZCTA5 58218,92702
8600000US58219,ZCTA5 58219,46543
8600000US58220,ZCTA5 58220,77688
8600000US58222,ZCTA5 58222,55150
8600000US58223,ZCTA5 58223,119850
8600000US58224,ZCTA5 58224,94580
8600000US58225,ZCTA5 58225,87511
8600000US58227,ZCTA5 58227,85375
8600000US58228,ZCTA5 58228,81125
8600000US58229,ZCTA5 58229,74827
8600000US58230,ZCTA5 58230,67466
8600000US58231,ZCTA5 58231,63471
8600000US58233,ZCTA5 58233,130065
8600000US58235,ZCTA5 58235,72846
8600000US58237,ZCTA5 58237,67178
8600000US58238,ZCTA5 58238,84477
8600000US58239,ZCTA5 58239,
8600000US58240,ZCTA5 58240,73139
8600000US58241,ZCTA5 58241,116036
8600000US58243,ZCTA5 58243,74798
8600000US58244,ZCTA5 58244,88931
8600000US58249,ZCTA5 58249,102617
8600000US58250,ZCTA5 58250,64726
8600000US58251,ZCTA5 58251,68261
8600000US58254,ZCTA5 58254,67016
8600000US58256,ZCTA5 58256,92373
8600000US58257,ZCTA5 58257,77362
8600000US58258,ZCTA5 58258,85130
8600000US58259,ZCTA5 58259,57886
8600000US58260,ZCTA5 58260,120599
8600000US58261,ZCTA5 58261,78143
8600000US58262,ZCTA5 58262,73817
8600000US58265,ZCTA5 58265,129408
8600000US58266,ZCTA5 58266,76027
8600000US58267,ZCTA5 58267,86127
8600000US58269,ZCTA5 58269,73565
8600000US58270,ZCTA5 58270,66334
8600000US58271,ZCTA5 58271,71962
8600000US58272,ZCTA5 58272,74066
8600000US58273,ZCTA5 58273,56855
8600000US58274,ZCTA5 58274,79202
8600000US58275,ZCTA5 58275,92581
8600000US58276,ZCTA5 58276,69613
8600000US58277,ZCTA5 58277,75365
8600000US58278,ZCTA5 58278,111738
8600000US58281,ZCTA5 58281,80355
8600000US58282,ZCTA5 58282,82075
8600000US58301,ZCTA5 58301,77767
8600000US58311,ZCTA5 58311,82920
8600000US58316,ZCTA5 58316,55029
8600000US58317,ZCTA5 58317,121412
8600000US58318,ZCTA5 58318,80076
8600000US58321,ZCTA5 58321,68112
8600000US58323,ZCTA5 58323,135884
8600000US58324,ZCTA5 58324,69190
8600000US58325,ZCTA5 58325,56650
8600000US58327,ZCTA5 58327,113021
8600000US58329,ZCTA5 58329,49053
8600000US58330,ZCTA5 58330,82787
